,source,target,rating,time
20677,423,1659,1,1306987200
20678,1379,424,3,1378872000
20679,638,424,1,1332648000
20680,2188,424,1,1332302400
20681,1030,424,1,1330750800
20682,1437,424,1,1307073600
20683,537,424,1,1305259200
20684,424,638,1,1332648000
20685,424,2188,1,1332302400
20686,424,1138,1,1332043200
20687,424,1030,1,1330750800
20688,424,1437,1,1307851200
20689,424,537,1,1305259200
20690,424,645,-10,1377921600
20691,468,425,10,1305691200
20692,7570,425,8,1307160000
20693,425,468,10,1305691200
20694,425,7570,-10,1310097600
20695,515,426,10,1310097600
20696,933,426,1,1309492800
20697,2555,426,1,1308628800
20698,7518,426,1,1308628800
20699,7374,426,1,1307678400
20700,426,515,10,1307937600
20701,426,2555,1,1308628800
20702,426,7518,1,1308628800
20703,426,7374,1,1307678400
20704,1189,427,4,1373774400
20705,462,427,1,1379822400
20706,1509,427,1,1344225600
20707,1777,427,1,1341460800
20708,427,1189,4,1373774400
20709,427,1509,1,1344225600
20710,427,1777,1,1341460800
20711,7588,428,5,1338004800
20712,428,7600,-10,1352955600
20713,831,430,10,1386824400
20714,817,430,5,1365566400
20715,1055,430,5,1361336400
20716,7595,430,1,1361163600
20717,430,831,10,1386824400
20718,430,817,5,1365566400
20719,430,1055,5,1361336400
20720,430,7595,2,1361422800
20721,430,7509,-2,1365048000
20722,861,431,6,1365048000
20723,610,431,2,1363233600
20724,1549,431,2,1362805200
20725,2340,431,1,1365652800
20726,3201,431,1,1365652800
20727,1552,431,1,1362718800
20728,7398,431,-5,1386306000
20729,431,861,9,1365652800
20730,431,1552,3,1362718800
20731,431,610,2,1363233600
20732,431,1549,2,1363665600
20733,431,2340,1,1365652800
20734,431,3201,1,1365652800
20735,431,493,-10,1365480000
20736,1887,432,2,1387170000
20737,637,432,2,1389848400
20738,604,432,1,1410062400
20739,1772,432,1,1399176000
20740,1195,432,1,1390885200
20741,3301,432,1,1379736000
20742,1822,432,1,1379649600
20743,896,432,1,1378440000
20744,3254,432,1,1372910400
20745,432,1887,2,1387170000
20746,432,637,2,1389848400
20747,432,604,1,1410062400
20748,432,1772,1,1399176000
20749,432,1195,1,1390885200
20750,432,1793,1,1387170000
20751,432,3301,1,1379736000
20752,432,1822,1,1379649600
20753,432,896,1,1378440000
20754,432,3254,1,1372910400
20755,1063,433,2,1367121600
20756,572,433,1,1379736000
20757,2369,433,1,1372392000
20758,3254,433,1,1371960000
20759,2370,433,1,1370664000
20760,890,433,1,1367121600
20761,751,433,1,1367035200
20762,7541,433,1,1366603200
20763,433,1063,2,1367121600
20764,433,572,1,1379736000
20765,433,2369,1,1372392000
20766,433,3254,1,1371960000
20767,433,2370,1,1370664000
20768,433,890,1,1367121600
20769,433,751,1,1367035200
20770,433,7595,-1,1367294400
20771,433,7541,-10,1366603200
20772,2421,434,8,1415595600
20773,1821,434,3,1412568000
20774,1278,434,2,1399089600
20775,435,434,2,1369281600
20776,460,434,1,1365998400
20777,434,2421,2,1415595600
20778,434,1278,2,1399089600
20779,434,460,1,1365998400
20780,2261,435,1,1385442000
20781,1855,435,1,1370232000
20782,627,435,1,1369886400
20783,1190,435,1,1369886400
20784,435,1855,1,1383541200
20785,435,2368,1,1369972800
20786,435,627,1,1369886400
20787,435,1190,1,1369886400
20788,435,1825,1,1369108800
20789,501,436,9,1314072000
20790,937,436,3,1349409600
20791,1419,436,1,1304740800
20792,768,436,1,1295154000
20793,436,1419,1,1305950400
20794,436,7437,-10,1303790400
20795,472,437,4,1307073600
20796,2014,437,1,1307073600
20797,720,437,1,1306382400
20798,669,437,1,1306123200
20799,437,472,3,1307419200
20800,437,2014,1,1307073600
20801,437,720,1,1306382400
20802,437,1979,1,1306209600
20803,437,669,1,1306123200
20804,521,438,3,1339473600
20805,505,438,1,1304308800
20806,438,521,1,1339300800
20807,438,505,1,1304308800
20808,438,439,1,1303704000
20809,438,5140,-1,1337832000
20810,625,439,3,1294117200
20811,1044,439,2,1350273600
20812,994,439,1,1305950400
20813,1402,439,1,1303099200
20814,439,625,3,1294117200
20815,439,1044,2,1350014400
20816,439,994,1,1306382400
20817,439,1402,1,1303444800
20818,514,440,3,1308283200
20819,440,514,4,1328763600
20820,1238,441,5,1305604800
20821,775,441,3,1304308800
20822,514,441,1,1307592000
20823,721,441,1,1306123200
20824,1237,441,1,1305604800
20825,2501,441,1,1305259200
20826,1613,441,1,1303185600
20827,441,1238,5,1305604800
20828,441,775,3,1304308800
20829,441,721,1,1306123200
20830,441,1237,1,1305604800
20831,441,2501,1,1305172800
20832,441,1613,1,1303185600
20833,537,442,2,1304568000
20834,1106,442,1,1306296000
20835,2500,442,1,1305604800
20836,1630,442,1,1305259200
20837,1947,442,1,1305000000
20838,851,442,1,1304913600
20839,442,1637,3,1306123200
20840,442,1218,2,1306814400
20841,442,537,2,1304568000
20842,442,1106,1,1306036800
20843,442,2500,1,1305604800
20844,442,1630,1,1305259200
20845,442,1947,1,1305000000
20846,442,851,1,1304913600
20847,442,7402,-10,1304913600
20848,442,7511,-10,1304654400
20849,7564,443,3,1307073600
20850,491,443,1,1341374400
20851,2491,443,1,1305086400
20852,824,443,-1,1396238400
20853,443,517,2,1327035600
20854,443,2491,1,1305086400
20855,443,2496,1,1305000000
20856,443,7387,-1,1324357200
20857,443,7564,-10,1309752000
20858,927,444,4,1307592000
20859,1014,444,3,1307592000
20860,784,444,3,1307592000
20861,1683,444,2,1307678400
20862,2048,444,1,1307592000
20863,851,444,1,1305518400
20864,563,444,1,1305086400
20865,1630,444,1,1305086400
20866,508,444,1,1304913600
20867,566,444,1,1304654400
20868,3172,444,-5,1368936000
20869,444,1014,3,1307592000
20870,444,927,3,1307592000
20871,444,1928,1,1307592000
20872,444,2048,1,1307592000
20873,444,851,1,1305518400
20874,444,563,1,1305172800
20875,444,1630,1,1305086400
20876,444,508,1,1304913600
20877,444,566,1,1304913600
20878,444,7589,1,1304913600
20879,444,7524,-10,1307678400
20880,446,445,10,1304913600
20881,1625,445,1,1305432000
20882,445,446,10,1304913600
20883,445,7564,1,1307678400
20884,445,1625,1,1306987200
20885,768,446,1,1297314000
20886,446,768,1,1297314000
20887,732,447,3,1310788800
20888,999,447,3,1305345600
20889,1120,447,2,1308542400
20890,1971,447,1,1305950400
20891,5342,447,-5,1353042000
20892,447,732,3,1310788800
20893,447,999,3,1305345600
20894,447,1120,2,1308801600
20895,447,1971,1,1305864000
20896,1265,448,5,1307592000
20897,1007,448,5,1307246400
20898,923,448,3,1306555200
20899,1962,448,2,1307419200
20900,1103,448,2,1306641600
20901,448,1265,5,1307592000
20902,448,1007,5,1307246400
20903,448,923,4,1306987200
20904,448,1103,2,1306641600
20905,448,1962,1,1307332800
20906,7587,449,2,1307505600
20907,1004,449,1,1307073600
20908,670,449,1,1306987200
20909,449,1004,1,1307073600
20910,449,670,1,1306987200
20911,449,7587,-10,1307592000
20912,1246,450,5,1307678400
20913,7564,450,3,1307419200
20914,450,7564,3,1307419200
20915,598,451,2,1367121600
20916,695,451,1,1364270400
20917,555,451,1,1364097600
20918,5342,451,1,1363752000
20919,451,598,2,1367121600
20920,451,695,1,1364270400
20921,451,555,1,1364097600
20922,693,452,3,1342411200
20923,7565,452,2,1335499200
20924,689,452,1,1342497600
20925,1328,452,1,1338091200
20926,7603,452,1,1312776000
20927,452,7565,2,1335499200
20928,452,689,1,1342497600
20929,452,693,1,1342065600
20930,452,1328,1,1338004800
20931,452,7603,1,1312776000
20932,950,453,10,1328850000
20933,876,453,1,1346731200
20934,519,453,1,1333339200
20935,453,950,8,1328850000
20936,453,876,1,1346731200
20937,453,519,1,1333339200
20938,603,454,2,1391749200
20939,1592,454,1,1399003200
20940,1068,454,1,1371614400
20941,754,454,1,1366257600
20942,1149,454,1,1335153600
20943,454,603,5,1391749200
20944,454,1592,1,1399003200
20945,454,1068,1,1371614400
20946,454,754,1,1366257600
20947,454,1149,1,1335153600
20948,454,7552,-1,1392354000
20949,690,455,5,1343361600
20950,954,455,1,1350014400
20951,636,455,1,1339992000
20952,455,690,5,1343275200
20953,455,5342,1,1354597200
20954,455,636,1,1339992000
20955,3035,456,8,1358744400
20956,1826,456,1,1357102800
20957,1335,456,1,1351828800
20958,1154,456,1,1344744000
20959,2979,456,1,1344744000
20960,456,1826,1,1357102800
20961,456,1335,1,1351828800
20962,456,1154,1,1344744000
20963,456,2979,1,1344744000
20964,1854,457,2,1366862400
20965,3133,457,2,1366862400
20966,2395,457,1,1386046800
20967,2297,457,1,1355461200
20968,457,3133,2,1366862400
20969,457,1854,2,1366862400
20970,457,2395,1,1386046800
20971,457,2297,1,1355461200
20972,525,458,10,1365825600
20973,974,458,1,1364961600
20974,7595,458,1,1364788800
20975,458,525,1,1365825600
20976,458,974,1,1364961600
20977,1199,459,5,1405483200
20978,617,459,2,1384146000
20979,1886,459,1,1385701200
20980,1884,459,1,1384750800
20981,1066,459,1,1378180800
20982,459,617,2,1385960400
20983,459,1066,2,1378180800
20984,459,1886,1,1385701200
20985,459,1884,1,1384750800
20986,1544,460,2,1367640000
20987,705,460,2,1365825600
20988,512,460,1,1298091600
20989,769,460,1,1298091600
20990,1855,460,1,1366948800
20991,1129,460,1,1365998400
20992,1366,460,1,1365912000
20993,1559,460,1,1365739200
20994,460,705,2,1365825600
20995,460,769,1,1298091600
20996,460,512,1,1298091600
20997,460,1855,1,1366948800
20998,460,1129,1,1365998400
20999,460,1366,1,1365912000
21000,460,1559,1,1365739200
21001,7419,461,8,1365652800
21002,601,462,2,1378872000
21003,3326,462,1,1385096400
21004,1379,462,1,1378440000
21005,1878,462,1,1378440000
21006,462,601,2,1378872000
21007,462,3326,1,1385096400
21008,462,1878,1,1378440000
21009,666,463,2,1374465600
21010,585,463,2,1373515200
21011,463,585,2,1373515200
21012,463,666,1,1374465600
21013,463,580,1,1374379200
21014,985,464,8,1411272000
21015,497,464,5,1405396800
21016,464,985,8,1411272000
21017,464,497,5,1405396800
21018,464,1898,3,1404792000
21019,652,465,8,1410580800
21020,559,465,5,1409371200
21021,465,652,8,1410580800
21022,465,560,5,1409544000
21023,465,559,5,1409371200
21024,658,466,1,1304308800
21025,654,466,1,1300161600
21026,466,658,1,1304308800
21027,466,654,1,1300161600
21028,2538,467,2,1306555200
21029,2537,467,1,1306382400
21030,467,2538,1,1306555200
21031,467,2537,1,1306382400
21032,467,701,-10,1385528400
21033,502,468,2,1305604800
21034,468,502,2,1305777600
21035,468,7552,1,1300248000
21036,906,469,-1,1450846800
21037,2336,469,-9,1421816400
21038,1227,470,8,1304568000
21039,2546,470,1,1306641600
21040,470,2546,1,1306641600
21041,1652,472,2,1307160000
21042,1235,472,2,1306468800
21043,2480,472,1,1304222400
21044,472,1652,2,1307160000
21045,472,1235,2,1306468800
21046,472,2480,1,1304222400
21047,986,473,2,1307246400
21048,999,473,1,1305172800
21049,998,473,1,1304308800
21050,473,986,1,1307246400
21051,473,999,1,1305172800
21052,473,998,1,1304308800
21053,745,474,2,1338868800
21054,2901,474,2,1334894400
21055,1912,474,2,1331611200
21056,475,474,2,1306382400
21057,7394,474,1,1366171200
21058,2937,474,1,1338609600
21059,669,474,1,1306123200
21060,474,745,2,1338868800
21061,474,1912,2,1331611200
21062,474,475,2,1306382400
21063,474,7394,1,1366171200
21064,474,2937,1,1338609600
21065,474,2901,1,1334894400
21066,474,669,1,1306123200
21067,474,7603,-10,1346817600
21068,7406,475,2,1365652800
21069,1627,475,1,1307592000
21070,1980,475,1,1306296000
21071,475,7406,3,1365652800
21072,475,1980,2,1306382400
21073,475,724,1,1308196800
21074,475,1627,1,1307592000
21075,2082,476,4,1308456000
21076,927,476,2,1306987200
21077,2569,476,2,1306987200
21078,2031,476,1,1307419200
21079,2567,476,1,1306987200
21080,1660,476,1,1306900800
21081,1111,476,1,1306900800
21082,476,927,2,1306987200
21083,476,2082,1,1308456000
21084,476,2031,1,1307419200
21085,476,2567,1,1306987200
21086,476,2569,1,1306987200
21087,476,1660,1,1306900800
21088,476,1111,1,1306900800
21089,867,477,8,1308542400
21090,577,477,3,1308024000
21091,608,477,1,1307332800
21092,1640,477,1,1307246400
21093,1662,477,1,1307160000
21094,477,867,8,1308542400
21095,477,577,3,1308024000
21096,477,608,3,1307332800
21097,477,1640,1,1307246400
21098,477,1662,1,1307160000
21099,988,478,3,1307246400
21100,7564,478,2,1307419200
21101,1249,478,1,1307592000
21102,2603,478,1,1307505600
21103,1675,478,1,1307505600
21104,858,478,1,1307246400
21105,2560,478,1,1306987200
21106,1431,478,1,1306728000
21107,920,478,1,1306728000
21108,5342,478,-3,1350619200
21109,478,7564,2,1307419200
21110,478,988,2,1307246400
21111,478,1249,1,1307592000
21112,478,2603,1,1307505600
21113,478,1675,1,1307505600
21114,478,858,1,1307246400
21115,478,2560,1,1306987200
21116,478,920,1,1306728000
21117,478,1431,1,1306728000
21118,1699,479,3,1308715200
21119,7564,479,3,1307419200
21120,479,1699,3,1308715200
21121,479,7564,3,1307419200
21122,7564,480,2,1307592000
21123,1117,480,1,1307851200
21124,7533,480,1,1307851200
21125,2065,480,1,1307851200
21126,2038,480,1,1307505600
21127,480,7564,3,1307592000
21128,480,1117,1,1307851200
21129,480,2065,1,1307851200
21130,480,2038,1,1307505600
21131,480,1107,1,1307505600
21132,480,7533,-10,1308024000
21133,628,481,10,1308974400
21134,1273,481,2,1309233600
21135,481,628,2,1308974400
21136,481,1273,2,1309233600
21137,7389,482,1,1337659200
21138,7603,482,1,1316836800
21139,482,7603,2,1316836800
21140,482,7389,1,1337659200
21141,2994,483,1,1345953600
21142,483,2994,1,1345953600
21143,1568,484,1,1367640000
21144,1059,484,1,1362974400
21145,484,526,1,1415163600
21146,484,1568,1,1367640000
21147,484,1059,1,1362974400
21148,484,1322,-2,1403496000
21149,485,7331,-1,1327208400
21150,635,486,5,1332561600
21151,2223,486,1,1339473600
21152,486,635,5,1332561600
21153,486,2223,1,1339300800
21154,798,487,2,1336104000
21155,7512,487,1,1342670400
21156,687,487,1,1334030400
21157,487,798,2,1336104000
21158,487,7512,1,1342670400
21159,487,687,1,1334030400
21160,1565,488,8,1366862400
21161,597,488,1,1366171200
21162,705,488,1,1365825600
21163,491,488,1,1342152000
21164,488,1565,4,1366862400
21165,488,972,1,1384059600
21166,488,597,1,1366171200
21167,488,705,1,1365825600
21168,488,1321,1,1346644800
21169,488,491,1,1342152000
21170,1507,490,3,1340424000
21171,1541,490,1,1386133200
21172,650,490,1,1384750800
21173,490,1507,3,1340424000
21174,490,1541,1,1386133200
21175,490,650,1,1384750800
21176,1221,491,2,1347422400
21177,520,491,2,1343880000
21178,1514,491,2,1343707200
21179,2233,491,2,1342584000
21180,1039,491,2,1342238400
21181,839,491,2,1342152000
21182,876,491,1,1344398400
21183,801,491,1,1339992000
21184,824,491,-2,1401422400
21185,7518,491,-2,1360472400
21186,2336,491,-3,1408248000
21187,1147,491,-3,1401422400
21188,491,7415,3,1366862400
21189,491,520,3,1359435600
21190,491,684,2,1408680000
21191,491,1321,2,1348545600
21192,491,1221,2,1347422400
21193,491,1752,2,1344916800
21194,491,1514,2,1344744000
21195,491,2233,2,1342584000
21196,491,839,2,1342152000
21197,491,1622,1,1409112000
21198,491,1351,1,1409112000
21199,491,1388,1,1408248000
21200,491,7580,1,1359435600
21201,491,7552,1,1359435600
21202,491,876,1,1344398400
21203,491,1039,1,1342238400
21204,491,801,1,1339992000
21205,491,824,-1,1408075200
21206,491,2336,-2,1408248000
21207,491,7602,-10,1367035200
21208,491,7601,-10,1367035200
21209,491,7599,-10,1367035200
21210,491,7598,-10,1367035200
21211,491,7604,-10,1367035200
21212,491,7518,-10,1420174800
21213,491,7603,-10,1352610000
21214,525,493,10,1361077200
21215,617,493,2,1362546000
21216,1538,493,2,1355979600
21217,752,493,1,1355979600
21218,493,525,1,1361077200
21219,493,1538,1,1355979600
21220,493,752,1,1355979600
21221,1421,494,3,1378353600
21222,1860,494,3,1370404800
21223,557,494,1,1377230400
21224,666,494,1,1376452800
21225,494,1421,2,1378353600
21226,494,557,1,1377230400
21227,494,1860,1,1370404800
21228,758,495,5,1381896000
21229,1377,495,1,1381204800
21230,495,758,5,1381896000
21231,495,1377,2,1381204800
21232,7558,496,10,1384837200
21233,3340,496,1,1388034000
21234,3320,496,1,1385528400
21235,496,3340,1,1388034000
21236,496,3320,1,1385528400
21237,496,7558,-1,1385010000
21238,1178,497,7,1409112000
21239,2336,498,3,1408334400
21240,1074,498,1,1441944000
21241,2293,498,1,1413259200
21242,651,498,1,1413259200
21243,708,498,-10,1408420800
21244,498,2336,2,1414555200
21245,498,1396,1,1431489600
21246,498,7384,-1,1413777600
21247,498,708,-1,1408507200
21248,498,7560,-1,1404532800
21249,1907,499,10,1450414800
21250,605,499,3,1429761600
21251,906,499,1,1452142800
21252,499,1907,3,1448859600
21253,499,2433,1,1443844800
21254,499,605,1,1430020800
21255,1425,500,1,1305518400
21256,500,1425,1,1305518400
21257,1102,501,2,1305345600
21258,7375,501,1,1329714000
21259,501,794,10,1317528000
21260,501,1102,2,1305345600
21261,533,502,3,1305777600
21262,716,502,2,1305518400
21263,502,7552,7,1306814400
21264,502,716,4,1307246400
21265,502,533,4,1307246400
21266,1109,504,2,1308196800
21267,2593,504,1,1307419200
21268,608,504,1,1306814400
21269,995,504,1,1305000000
21270,504,1109,2,1308196800
21271,504,2593,1,1307419200
21272,504,608,1,1306814400
21273,504,995,1,1305000000
21274,669,505,3,1306987200
21275,7603,505,1,1320728400
21276,1432,505,1,1306987200
21277,993,505,1,1303185600
21278,7424,505,1,1291438800
21279,505,669,2,1306987200
21280,505,7603,1,1320728400
21281,505,1432,1,1306987200
21282,505,993,1,1303185600
21283,505,7424,1,1291438800
21284,7375,506,1,1331611200
21285,506,7375,5,1329714000
21286,566,507,3,1304308800
21287,535,507,2,1304222400
21288,583,507,1,1308196800
21289,2104,507,1,1311307200
21290,1985,507,1,1306468800
21291,7371,507,1,1304395200
21292,609,507,1,1304222400
21293,5342,507,-3,1350619200
21294,507,566,3,1304308800
21295,507,535,2,1304222400
21296,507,583,1,1308196800
21297,507,2104,1,1311307200
21298,507,1985,1,1306468800
21299,507,7589,1,1304827200
21300,507,7371,1,1304395200
21301,507,609,1,1304222400
21302,1957,508,1,1307160000
21303,609,508,1,1304827200
21304,508,1957,1,1307160000
21305,508,609,1,1304827200
21306,508,7589,-10,1304913600
21307,2345,509,1,1364875200
21308,1157,509,1,1346558400
21309,878,509,1,1345176000
21310,1000,509,1,1307592000
21311,2548,509,1,1306728000
21312,509,1000,5,1308196800
21313,509,2345,2,1364875200
21314,509,1157,1,1346558400
21315,509,878,1,1345176000
21316,509,2548,1,1306728000
21317,510,1679,2,1307505600
21318,2037,511,10,1307505600
21319,568,511,1,1305864000
21320,612,511,1,1305864000
21321,511,2037,1,1307505600
21322,511,568,1,1305864000
21323,511,612,1,1305864000
21324,798,513,1,1329800400
21325,945,513,1,1325653200
21326,2539,513,1,1306468800
21327,1978,513,1,1306468800
21328,513,1751,2,1330405200
21329,513,798,1,1329800400
21330,513,945,1,1329195600
21331,513,2539,1,1306468800
21332,513,1978,1,1306468800
21333,1432,514,2,1307505600
21334,2030,514,2,1307419200
21335,2658,514,1,1308283200
21336,2045,514,1,1307592000
21337,1224,514,1,1307592000
21338,514,2030,2,1307419200
21339,514,2658,1,1308283200
21340,514,2045,1,1307592000
21341,514,1224,1,1307592000
21342,514,1432,1,1307505600
21343,2077,515,1,1308196800
21344,619,515,1,1308024000
21345,515,2077,1,1308196800
21346,1291,516,10,1323406800
21347,1136,516,1,1323061200
21348,729,516,1,1315713600
21349,5342,516,-3,1362718800
21350,516,1291,5,1323406800
21351,516,547,2,1323493200
21352,516,729,1,1315713600
21353,518,517,4,1341288000
21354,517,7603,-10,1346904000
21355,2191,518,1,1332734400
21356,737,518,1,1331182800
21357,1859,518,-10,1375243200
21358,518,737,5,1334635200
21359,518,2191,1,1332734400
21360,745,519,2,1338868800
21361,1164,519,1,1344225600
21362,1288,519,1,1338782400
21363,2899,519,1,1334721600
21364,946,519,1,1333080000
21365,519,745,2,1338868800
21366,519,1164,1,1344225600
21367,519,1288,1,1338782400
21368,519,2899,1,1334721600
21369,519,946,1,1333080000
21370,2973,520,1,1343707200
21371,520,2973,1,1343707200
21372,754,522,3,1356930000
21373,883,522,1,1357362000
21374,1337,522,1,1346040000
21375,5342,522,1,1341460800
21376,1156,522,1,1339560000
21377,522,883,1,1357362000
21378,522,1337,1,1346040000
21379,522,5342,1,1341460800
21380,522,1156,1,1339560000
21381,523,1341,4,1359694800
21382,819,525,10,1365307200
21383,644,525,1,1365825600
21384,525,644,10,1365825600
21385,525,819,10,1365307200
21386,7591,526,2,1405396800
21387,904,526,1,1414555200
21388,526,7591,2,1405396800
21389,526,3216,1,1420261200
21390,526,904,1,1414555200
21391,526,1826,-1,1406606400
21392,6792,527,10,1384405200
21393,1584,527,7,1384491600
21394,527,1584,5,1384491600
21395,527,6792,1,1384405200
21396,7591,528,4,1408680000
21397,1586,528,1,1404100800
21398,528,7591,4,1408680000
21399,528,1586,1,1404100800
21400,677,529,3,1308369600
21401,1154,529,2,1342584000
21402,2316,529,1,1364875200
21403,747,529,1,1342411200
21404,1221,529,1,1307073600
21405,1210,529,1,1306036800
21406,2529,529,1,1305950400
21407,992,529,1,1304395200
21408,529,677,3,1308456000
21409,529,2316,2,1364011200
21410,529,1154,2,1342584000
21411,529,747,1,1342411200
21412,529,1221,1,1306468800
21413,529,1210,1,1306036800
21414,529,2529,1,1305950400
21415,529,992,1,1304395200
21416,650,530,1,1387083600
21417,1798,530,1,1357880400
21418,530,650,1,1387083600
21419,530,1798,1,1357794000
21420,1633,531,2,1305172800
21421,840,531,2,1298610000
21422,1095,531,1,1304395200
21423,774,531,1,1298869200
21424,7327,531,1,1298437200
21425,531,840,2,1298610000
21426,531,1633,1,1305172800
21427,531,1095,1,1304395200
21428,531,774,1,1298869200
21429,531,7327,1,1298437200
21430,7400,532,10,1307073600
21431,1119,532,1,1307678400
21432,532,2665,1,1308456000
21433,532,1119,1,1307678400
21434,532,7400,1,1306036800
21435,776,533,10,1305172800
21436,533,776,10,1305172800
21437,912,534,2,1304740800
21438,2474,534,1,1304136000
21439,2460,534,1,1303704000
21440,534,912,2,1304740800
21441,534,2859,1,1331355600
21442,534,2474,1,1304136000
21443,534,2460,1,1303704000
21444,534,7582,-10,1304740800
21445,912,535,1,1304740800
21446,536,535,1,1304654400
21447,654,535,1,1304481600
21448,3516,535,1,1304222400
21449,535,912,1,1304740800
21450,535,536,1,1304654400
21451,535,654,1,1304481600
21452,535,3516,1,1304222400
21453,7596,536,2,1307246400
21454,668,536,2,1306123200
21455,612,536,2,1305432000
21456,2643,536,1,1308024000
21457,1237,536,1,1305604800
21458,1965,536,1,1305518400
21459,538,536,1,1305259200
21460,1623,536,1,1304740800
21461,992,536,1,1304395200
21462,7371,536,1,1304308800
21463,3516,536,1,1304222400
21464,5342,536,-3,1350792000
21465,536,612,2,1305432000
21466,536,2643,1,1308024000
21467,536,2614,1,1308024000
21468,536,668,1,1306123200
21469,536,1237,1,1305604800
21470,536,1965,1,1305518400
21471,536,538,1,1305259200
21472,536,1623,1,1304654400
21473,536,992,1,1304395200
21474,536,7371,1,1304308800
21475,536,3516,1,1304222400
21476,536,7596,-10,1307332800
21477,1088,537,2,1304568000
21478,537,1088,2,1304568000
21479,726,538,10,1307246400
21480,1241,538,2,1306555200
21481,852,539,10,1305604800
21482,1639,539,2,1305777600
21483,854,539,1,1306900800
21484,539,852,5,1305604800
21485,539,1639,3,1307073600
21486,539,854,1,1306900800
21487,863,540,1,1308024000
21488,2591,540,1,1307332800
21489,986,540,1,1306987200
21490,1659,540,1,1306900800
21491,540,863,1,1308024000
21492,540,2591,1,1307332800
21493,540,986,1,1306987200
21494,540,1659,1,1306900800
21495,1262,541,4,1307505600
21496,1627,541,2,1308801600
21497,1122,541,2,1307678400
21498,1260,541,2,1307592000
21499,2026,541,2,1307505600
21500,732,541,1,1310616000
21501,1638,541,1,1308888000
21502,2071,541,1,1308369600
21503,2068,541,1,1308196800
21504,911,541,1,1307505600
21505,7519,541,-10,1307678400
21506,541,1262,4,1307505600
21507,541,1627,2,1308801600
21508,541,1122,2,1307678400
21509,541,1260,2,1307592000
21510,541,2026,2,1308283200
21511,541,732,1,1310616000
21512,541,1638,1,1308888000
21513,541,2071,1,1308369600
21514,541,911,1,1307505600
21515,541,7519,-10,1308110400
21516,629,542,2,1311220800
21517,2755,542,1,1315454400
21518,1638,542,1,1312257600
21519,1276,542,1,1310184000
21520,542,2755,1,1315454400
21521,542,1638,1,1312257600
21522,542,1276,1,1310184000
21523,542,629,1,1311134400
21524,542,7557,-5,1312516800
21525,792,543,1,1312084800
21526,543,792,1,1312516800
21527,7547,544,2,1314504000
21528,563,544,1,1315972800
21529,544,563,1,1315972800
21530,544,7547,-1,1314504000
21531,544,926,-5,1313899200
21532,7603,546,2,1318046400
21533,734,546,2,1315368000
21534,7375,546,1,1329714000
21535,546,7603,5,1317700800
21536,546,734,2,1315368000
21537,1294,547,4,1324702800
21538,585,547,1,1325480400
21539,1484,547,1,1324875600
21540,777,547,1,1324789200
21541,796,547,1,1324616400
21542,1737,547,1,1324443600
21543,2146,547,1,1323493200
21544,547,1294,3,1324616400
21545,547,585,1,1325480400
21546,547,1484,1,1324875600
21547,547,777,1,1324789200
21548,547,796,1,1324616400
21549,547,1737,1,1324443600
21550,7603,548,2,1329195600
21551,7595,548,1,1364875200
21552,1157,548,1,1345694400
21553,548,7603,5,1346126400
21554,548,1349,1,1354165200
21555,548,1157,1,1345694400
21556,1379,549,1,1383800400
21557,1579,549,1,1374552000
21558,549,7603,2,1330491600
21559,549,1579,1,1376971200
21560,553,550,1,1349064000
21561,2910,550,1,1335758400
21562,550,553,1,1350964800
21563,550,2910,1,1335758400
21564,708,551,3,1403582400
21565,1351,551,1,1362891600
21566,551,708,3,1403582400
21567,1513,552,4,1339041600
21568,552,1311,4,1339041600
21569,3252,553,1,1370577600
21570,3249,553,1,1370145600
21571,1561,553,1,1369540800
21572,3243,553,1,1369454400
21573,3153,553,1,1366430400
21574,1543,553,1,1358744400
21575,3090,553,1,1355720400
21576,2231,553,1,1341460800
21577,693,553,1,1340942400
21578,553,3252,1,1370577600
21579,553,3249,1,1370145600
21580,553,1561,1,1369540800
21581,553,3243,1,1369454400
21582,553,3153,1,1366430400
21583,553,1543,1,1358744400
21584,553,3090,1,1355720400
21585,553,2231,1,1341460800
21586,553,1321,1,1341201600
21587,553,693,1,1340942400
21588,553,7603,-10,1346212800
21589,600,554,10,1365480000
21590,1523,554,1,1349928000
21591,554,600,10,1365480000
21592,1058,555,1,1364011200
21593,762,555,-1,1388552400
21594,555,1035,3,1364097600
21595,559,652,5,1411444800
21596,559,560,5,1409544000
21597,2590,561,1,1307332800
21598,561,1087,1,1307419200
21599,561,2590,1,1307332800
21600,1466,562,1,1308801600
21601,562,780,3,1340596800
21602,562,1466,1,1308801600
21603,773,563,2,1305432000
21604,7550,563,2,1303358400
21605,1413,563,1,1304222400
21606,563,773,2,1305432000
21607,563,7550,2,1303358400
21608,563,1413,1,1304222400
21609,748,564,1,1354078800
21610,1618,564,1,1304308800
21611,7552,564,1,1303617600
21612,564,1618,1,1304308800
21613,564,7552,1,1303617600
21614,564,655,1,1303531200
21615,564,748,-10,1362459600
21616,1088,565,1,1303704000
21617,565,1088,1,1303704000
21618,716,566,1,1304654400
21619,911,566,1,1304222400
21620,566,716,2,1304654400
21621,566,911,1,1304222400
21622,939,568,1,1314072000
21623,925,568,1,1307332800
21624,1633,568,1,1305172800
21625,568,939,1,1314072000
21626,568,925,1,1307332800
21627,568,657,1,1306036800
21628,568,1633,1,1305172800
